"Country.Name","Covid.19.Deaths","Cardiovascular.diseases","Respiratory.diseases","Kidney.diseases","Neonatal.disorders","Meningitis","Malaria","Interpersonal.violence","HIV.AIDS","Tuberculosis","Maternal.disorders","Lower.respiratory.infections","Alcohol.use.disorders","Diarrheal.diseases","Poisoning","Nutritional.deficiencies","Alzheimer.s.disease","Parkinson.s.disease","Acute.hepatitis","Digestive.diseases","Cirrhosis.and.other.chronic.liver.diseases","Protein.energy.malnutrition","Neoplasms","Fire..heat","Drowning","Drug.use.disorders","Road.injuries","Environmental.heat.and.cold.exposure","Self.harm","Conflict.and.terrorism","Diabetes"
"Belgium",0.153548771594144,0.263693608211852,0.0580287477553069,0.0232507077154709,0.00134093457650777,0.000352877520133623,0,0.00127820079515068,0.00043913646949962,0.000643021258910157,3.92086133481803e-05,0.0497165217254927,0.00411690440155893,0.00704186695733319,0.000290143738776534,0.00290927911043498,0.0518729954596426,0.0104373328732856,3.92086133481803e-05,0.0443998337554794,0.0165068262195839,0.00265050226233699,0.265771664719306,0.00101158222438305,0.000603812645561977,0.00175654587799848,0.00696344973063683,0.000376402688142531,0.017345890545235,0,0.01357402194114
"Belize",0.115348837209302,0.215813953488372,0.0344186046511628,0.052093023255814,0.0265116279069767,0.000930232558139535,0,0.0530232558139535,0.0372093023255814,0.00697674418604651,0.00232558139534884,0.052093023255814,0.00511627906976744,0.00511627906976744,0.000465116279069767,0.00604651162790698,0.0223255813953488,0.00558139534883721,0,0.047906976744186,0.0302325581395349,0.00558139534883721,0.13906976744186,0.00186046511627907,0.0116279069767442,0.000465116279069767,0.0372093023255814,0,0.0130232558139535,0,0.0716279069767442
"Benin",0.000532855378206215,0.138275970644513,0.0228643398648485,0.0191464625669097,0.152699396904595,0.0239179402717562,0.160631675830164,0.0108750938552087,0.0246203405430281,0.0317775571002979,0.0159856613461864,0.109634994065929,0.000823503766318696,0.0637973211906896,0.00267638724053576,0.0099304865938431,0.00841669290575726,0.00230096640589047,0.00199820766827331,0.0419623610337394,0.0235304090876063,0.00948240366216969,0.0635430038510911,0.00377842904546225,0.00465037420979969,0.000181655242570301,0.0234577469905781,0.000896165863346816,0.00898587933247754,1.21103495046867e-05,0.0186136071887035
"Bermuda",0.017636684303351,0.368606701940035,0.0317460317460317,0.0335097001763668,0.0017636684303351,0,0,0.00352733686067019,0.0105820105820106,0,0,0.0317460317460317,0.0017636684303351,0,0,0,0.0564373897707231,0.0141093474426808,0,0.0335097001763668,0.0141093474426808,0,0.315696649029982,0,0.00352733686067019,0.0017636684303351,0.0123456790123457,0,0.00529100529100529,0,0.0423280423280423
"Bhutan",0.000749625187406297,0.301849075462269,0.142678660669665,0.0367316341829085,0.0587206396801599,0.00549725137431284,0,0.00174912543728136,0.00774612693653173,0.0267366316841579,0.00649675162418791,0.0402298850574713,0.00174912543728136,0.0297351324337831,0.000499750124937531,0.00174912543728136,0.02023988005997,0.00674662668665667,0.00249875062468766,0.0712143928035982,0.0439780109945027,0.000749625187406297,0.118440779610195,0.00199900049975012,0.00524737631184408,0.000499750124937531,0.015992003998001,0.000499750124937531,0.0102448775612194,0,0.0387306346826587
"Bolivia",0.111426871182036,0.193160151079049,0.0434534436064658,0.0537399351477393,0.0462588503904495,0.00162737882707278,0,0.00746894013917732,0.00888986045833789,0.0188241580743494,0.00676455228865328,0.0797901409990163,0.00446921946539391,0.00835549726138862,0.000850123267873842,0.0108694332106727,0.0169174530306894,0.00691028770600308,0.000230747744137186,0.070839557450116,0.0403079875153326,0.0098371406711116,0.170449715208705,0.00211316355157212,0.00563510280419232,0.000680098614299073,0.0247385870951288,0.000255036980362153,0.00902345125757521,0,0.0461131149730997
"Bosnia and Herzegovina",0.0989442076714452,0.45592793490895,0.0291553661371561,0.0159337466098411,0.00179194110809764,0.00021793878341728,0,0.00203409531189461,4.84308407593956e-05,0.00290585044556373,2.42154203796978e-05,0.0100251840371949,0.0021793878341728,0.000193723363037582,0.000314800464936071,0.000121077101898489,0.0261526540100736,0.00794265788454088,7.26462611390934e-05,0.0299060441689268,0.0143597442851608,4.84308407593956e-05,0.229610616040294,0.00128341728012398,0.00116234017822549,0.000266369624176676,0.00472200697404107,0.000339015885315769,0.00886284385896939,0,0.0554533126695079
"Botswana",0.00201767870868563,0.169052651806303,0.0311779400461184,0.0213297463489623,0.0408339738662567,0.00590891621829362,0.000672559569561876,0.0225307455803228,0.269600307455803,0.0388643351268255,0.0024500384319754,0.0734050730207533,0.00139315910837817,0.0251729438893159,0.00196963873943121,0.00888739431206764,0.00735011529592621,0.00196963873943121,0.000384319754035357,0.0377113758647194,0.0200807071483474,0.00869523443504996,0.0997309761721752,0.00514027671022291,0.00456379707916987,0.000336279784780938,0.0275749423520369,0.000864719446579554,0.0193601076095311,0,0.0509704073789393
"Brazil",0.127445644912465,0.259395597627336,0.0498928182002452,0.0275928773148043,0.0193318295076155,0.00130873246523354,7.69075851083452e-05,0.0429554933197941,0.0101420248463641,0.00357489918914638,0.00126115404393769,0.0577725868778714,0.00632532299556347,0.00489731859749242,0.000123834247208352,0.00535811234894666,0.0355821415373305,0.00623342494895096,0.000154466929412524,0.0511526687257912,0.0247857504583497,0.0049846543297341,0.173377070720435,0.00108257202427933,0.00398224868654228,0.00073453261370428,0.029022185231267,4.9533698883341e-05,0.00880070442133886,0,0.0426028915948482
"Brunei",0.00169491525423729,0.287005649717514,0.0525423728813559,0.0440677966101695,0.0129943502824859,0.00112994350282486,0,0.00338983050847458,0.00282485875706215,0.0107344632768362,0.00169491525423729,0.0463276836158192,0.00112994350282486,0.00169491525423729,0.000564971751412429,0.000564971751412429,0.0135593220338983,0.00734463276836158,0.00169491525423729,0.0344632768361582,0.0175141242937853,0,0.298305084745763,0.00282485875706215,0.00903954802259887,0.00112994350282486,0.0344632768361582,0.000564971751412429,0.0141242937853107,0,0.0966101694915254
"Bulgaria",0.0574237835960096,0.597489786208928,0.0229272234347035,0.0147259834313807,0.00117807867451046,0.000294519668627614,0,0.0013744251202622,0.000347382173253083,0.00091376615138311,6.04142910005362e-05,0.0150280548863834,0.000762730423881769,0.000188794659376676,0.000347382173253083,8.30696501257372e-05,0.0237579199359609,0.00755178637506702,6.79660773756032e-05,0.0340359011924271,0.0204426857173064,3.02071455002681e-05,0.16620726632885,0.000883559005882842,0.00120828582001072,0.000521073259879624,0.00512011116229544,0.000868455433132708,0.00820879178969785,0,0.0179505962135343
"Burkina Faso",0.000485575549842902,0.12654098828906,0.0155041416738075,0.0161211082547843,0.110145672664953,0.0300371322479292,0.150271351042559,0.0122193658954584,0.0169037417880606,0.04314195944016,0.0118594687232219,0.13934304484433,0.000891173950299914,0.0854441588117681,0.00358183376178235,0.0231248214795773,0.00711225364181662,0.00196515281348186,0.00170237075121394,0.0363838903170523,0.0170979720079977,0.0218794630105684,0.057840616966581,0.00413596115395601,0.00513567552127963,0.000331333904598686,0.0301513853184804,0.00078834618680377,0.00882604970008569,0.00403884604398743,0.0169951442445016
"Burundi",2.48746937303334e-05,0.134373095531261,0.029837195129535,0.0129348407397734,0.109374028332276,0.0154098727659416,0.0905438851784137,0.00156710570501101,0.0254716863798614,0.108466102011119,0.0161809882715819,0.0803701354427074,0.00106961183040434,0.116115070333197,0.00313421141002201,0.0254716863798614,0.00595748914841486,0.00144273223635934,0.00263671753541535,0.0440655199432857,0.0237055831250078,0.0246508214867604,0.0656070047137545,0.00338295834732535,0.00404213773117919,0.000198997549842668,0.0237180204718729,0.00110692387099984,0.00994987749213338,0.000994987749213338,0.0181958384637389
"Cambodia",0.0243796028061848,0.264502111619141,0.043270740986353,0.0191354577501658,0.0387421032424697,0.00112561516177446,0.000497364838923598,0.00431922096959966,0.0123555896827336,0.0527555757216153,0.00416215838888695,0.10528428327109,0.00116051795748839,0.0149907507591358,0.00062825032285086,0.00464207182995358,0.0156539038777006,0.00385675892639,0.00270496666783009,0.106348818540365,0.0731911626121252,0.00398764441031727,0.12698509650623,0.00185857387176713,0.00914453247705141,0.000322850860353914,0.0254005095808174,4.36284946424209e-05,0.00684967365886007,1.74513978569683e-05,0.031683012809326
"Cameroon",0.00233728968305726,0.138207904004174,0.0217347071866441,0.0249536976653189,0.0818468762227729,0.0145611060388679,0.118179209599583,0.00477892265553672,0.12089213512456,0.0341776444502413,0.0152184687622277,0.0887700534759358,0.000975609756097561,0.0931524716316682,0.00211816877527064,0.0050345637146211,0.00785183252902048,0.0026190165644972,0.00197208817007956,0.0372349028303117,0.0215521064301552,0.00469023085952785,0.0743863310290857,0.00298421807747489,0.00317725316290596,0.000412155993217686,0.0333950697795748,0.000667797052302074,0.0117907917047085,0.00326594495891483,0.0270614321116473
"Canada",0.054592326221848,0.285209444862406,0.0634477474928045,0.0258864048922234,0.00315772036746892,0.000307144385469655,0,0.00190498540201404,0.000876569369767329,0.000514208016123355,8.62765127723749e-05,0.0314909271619169,0.00469689335532809,0.00601174740997909,0.00045553998743814,0.00122167542085683,0.0588474838317815,0.0142287224864201,4.141272613074e-05,0.0444220508962404,0.0187806713002906,0.00104222027429029,0.321197103870019,0.00104567133480118,0.000993905427137759,0.00871737885052076,0.0085551790065087,0.00044173574539456,0.0162165333406956,3.451060510895e-06,0.0256068689908409
"Cape Verde",0.0319118892968088,0.303021745269698,0.0302174526969783,0.0296526404970347,0.0259813611974019,0.00508330979949167,0.00254165489974583,0.0228748940977125,0.0155323354984468,0.0169443659983056,0.00169443659983056,0.0830273933916973,0.0014120304998588,0.0132730866986727,0.000847218299915278,0.00338887319966111,0.0279582038972042,0.00706015249929398,0.00112962439988704,0.0494210674950579,0.0321942953967806,0.00310646709968935,0.202485173679751,0.00451849759954815,0.00960180739903982,0.000282406099971759,0.0132730866986727,0.000564812199943519,0.0231573001976843,0,0.0378424173962158
"Chad",0.000735731061999491,0.0978876029316053,0.0195322448286596,0.0128540705735873,0.122718526274088,0.0327046605733043,0.0508927813463878,0.00872973202410934,0.0332140128469962,0.0494496165709273,0.0229137779790034,0.13757463425677,0.000622541667845723,0.21486176745239,0.00253261269419055,0.0173604233283341,0.0050581510512465,0.00147853646113359,0.00289340388805569,0.0364116132318402,0.0204165369704859,0.0168086250318345,0.0442146070913155,0.00332493845326693,0.00437901468632389,9.90407198845468e-05,0.0182234924587566,0.000940886838903195,0.00704603978607204,0.00195251704915249,0.01216785987153
"Chile",0.130305898179941,0.235543944999335,0.0499714515889342,0.0394046287533339,0.00464596059537125,0.000883827520668268,0,0.00620243560964545,0.00384816938202467,0.00356659601260823,0.000383252641705709,0.0367844321212643,0.00415320719889248,0.0035118456352217,0.000297216334384019,0.00450517391066303,0.037574401852127,0.0104338576333758,3.91074124189499e-05,0.0659038114084144,0.0403353851689049,0.00430181536608449,0.247534277646985,0.00266712552697238,0.00278444776422923,0.000555325256349088,0.0179815882302332,0.000297216334384019,0.0156898938624827,0,0.0298937060530453
"China",0.000443576563382439,0.43881658673865,0.103884693066843,0.0188310407872192,0.00430271180924485,0.000618843867558797,0,0.00114579444619935,0.00303879619791517,0.00350017708602552,0.000147124984445146,0.0177338732064057,0.00186265782193761,0.000520728637203381,0.00259253941360595,0.00161416305315452,0.0306995376618901,0.00736965032689123,0.000356660827613933,0.0265286352889374,0.0145748499554892,0.00125386478285424,0.260034172816816,0.00106213326441337,0.00541060027376542,0.00109554030382219,0.0239329370435249,0.000475356325799998,0.0116031550029195,0,0.0165495984454719
"Colombia",0.155537596149376,0.259720429261594,0.0635524579553216,0.0339575816308651,0.0152158287530888,0.00134814745943936,0.000196679337583991,0.061009930518554,0.00876117049237778,0.00324699706411389,0.00169859427913447,0.0282467288650172,0.000443422506552998,0.00322911712433353,0.000225287241232572,0.00476321595748866,0.0488909073354241,0.00700536040594615,4.64878434289433e-05,0.0411131335309663,0.0142467360169931,0.00460229649946539,0.176868364307349,0.000715197591214513,0.00338646059440072,0.000454150470421216,0.0264909187785856,5.7215807297161e-05,0.00976602310803417,0,0.0252035631143994
"Comoros",0.00205338809034908,0.234702258726899,0.0342915811088296,0.0240246406570842,0.0780287474332649,0.0143737166324435,0.0357289527720739,0.0137577002053388,0.000410677618069815,0.0675564681724846,0.0053388090349076,0.0924024640657084,0.00123203285420945,0.0570841889117043,0.00246406570841889,0.0135523613963039,0.0174537987679671,0.00369609856262834,0.00246406570841889,0.0613963039014374,0.0330595482546201,0.0127310061601643,0.11170431211499,0.00328542094455852,0.00287474332648871,0.000410677618069815,0.031006160164271,0.00102669404517454,0.00841889117043121,0,0.0334702258726899
"Congo",0.00311769290724864,0.204843971017003,0.0287809243382119,0.0202361363701972,0.0577927888917756,0.00819837764498715,0.0606795415836725,0.00707254409514737,0.123408677578592,0.0566092202880979,0.0113160705522358,0.0586876822262637,0.00158771398054329,0.0542420830807425,0.00199185935740885,0.00793856990271643,0.00892006581796138,0.00236713720735545,0.000923760861407003,0.0497098813544644,0.0309171213302156,0.00747668947201293,0.0970814930284923,0.00245373978811235,0.00256920989578823,0.000663953119136284,0.0439075084437516,0.000548483011460408,0.0122109638867238,0,0.0337461389682746
"Cook Islands",0.0179640718562874,0.347305389221557,0.0419161676646707,0.0419161676646707,0,0,0,0,0.0119760479041916,0,0,0.0598802395209581,0,0.00598802395209581,0,0,0.0239520958083832,0.0119760479041916,0,0.029940119760479,0.0119760479041916,0,0.191616766467066,0,0.00598802395209581,0,0.0239520958083832,0,0.0119760479041916,0,0.161676646706587
"Costa Rica",0.0844118215182538,0.257446397527526,0.0550511879466873,0.0530036700791964,0.00919451419741163,0.00135213444079583,0,0.0194321035348658,0.00564033223874831,0.00181572339192583,0.00077264825188333,0.0261155109136566,0.00324512265790999,0.00498358122464748,0.00108170755263666,0.00088854548966583,0.0500289743094456,0.00846049835812246,0.0001158972377825,0.0686111647672397,0.0370871160903998,0.000811280664477497,0.233687463782113,0.000811280664477497,0.00509947846242998,0.00100444272744833,0.032489858991694,7.7264825188333e-05,0.0150280084991308,0,0.0222522696542399
"Cote d'Ivoire",0.000811230248306998,0.131536869826938,0.0214094243792325,0.0201867005267118,0.135381395786305,0.0132794864559819,0.172815556809631,0.0135616534988713,0.0801707110609481,0.0416549097065463,0.0133441497366441,0.0998165914221219,0.00112278969149737,0.0440239371708051,0.0021574021820918,0.0044441309255079,0.00696012039127163,0.00225145786305493,0.00129326561324304,0.0389331734386757,0.0232082392776524,0.00415608540255831,0.0681139484574868,0.00299802483069977,0.00341539691497366,0.000223382242287434,0.019710543641836,0.000787716328066215,0.0115218209179834,5.87848006019564e-05,0.0206511004514673
"Croatia",0.0719593060223453,0.449105277500227,0.0341175401943864,0.0167680988282314,0.00112635116722681,0.000308838223271868,0,0.000853846852575166,0.000145335634480879,0.000962848578435825,3.63339086202198e-05,0.0105368334998637,0.00486874375510946,0.000526841674993187,0.000327005177581978,5.45008629303297e-05,0.0393496230356981,0.00893814152057408,1.81669543101099e-05,0.0405849759287855,0.0209101644109365,1.81669543101099e-05,0.254773367244981,0.000690344263784177,0.00139885548187846,0.00127168680170769,0.00675810700336089,0.000381506040512308,0.0126078662912163,0,0.0206013261876646
"Cuba",0.00143852285379287,0.391701890770792,0.0451853822431104,0.0268688480978984,0.00177352132659395,0.000926172248332397,0,0.0063255593981851,0.00332042603923423,0.000413821642871922,0.00052220350171933,0.0702018858443439,0.00561615086754752,0.00261101750859665,0.000118234755106263,0.000640438256825594,0.0443675918536254,0.0090351058693703,3.94115850354212e-05,0.0430078921699033,0.0200604967830294,0.00052220350171933,0.273762722552294,0.000936025144591253,0.00245337116845497,0.000305439784024514,0.0106608337520814,0.000177352132659395,0.0171046279053728,0,0.0199028504428877
"Cyprus",0.0150916277398491,0.372739250209606,0.0647981794226854,0.0401245658162654,0.00299437058330339,0.000359324469996407,0,0.00251527128997485,0.000598874116660678,0.000598874116660678,0,0.0202419451431309,0.00107797340998922,0.00263504611330698,0.000359324469996407,0.000838423763324949,0.0388070427596119,0.0112588333932207,0.000119774823332136,0.0435980356928974,0.016768475266499,0.000718648939992814,0.274404120253923,0.00107797340998922,0.00311414540663553,0.0020361719966463,0.0160498263265062,0.000359324469996407,0.00802491316325308,0,0.0586896634327464
"Czechoslovakia",0.0949250634265751,0.41577031879453,0.0329250796378403,0.0106751181395952,0.00105373223853256,0.00030801403895567,0,0.000851091423430142,0.000154007019477835,0.000445809793225312,2.43168978122898e-05,0.027445671997471,0.00360700650882298,0.0023749503530003,0.000583605547494954,0.00108615476894894,0.0415089445655786,0.00814616076711707,2.43168978122898e-05,0.0392798955994521,0.0188050676415041,0.000964570279887494,0.248988822332639,0.000583605547494954,0.00124826742103087,0.00110236603415714,0.00614406951390521,0.00109426040155304,0.0119882306214589,0,0.0278914817906964
"Democratic Republic of Congo",0.0011329348572042,0.172347954774621,0.0383338381379228,0.0154010129319434,0.0823841090071197,0.011783672702596,0.10957454558002,0.00554198760097689,0.0196260356481499,0.0884590168962569,0.019397915093146,0.0855854646949894,0.00128821019296315,0.0651830523680447,0.00243072994743642,0.0121824044289893,0.00840403792552151,0.00165627024809548,0.0019687378990672,0.0470254229815165,0.027591085278748,0.0115574691270459,0.0706636966264996,0.00269335613260897,0.0037630306678373,0.000415984541477684,0.0566333240040333,0.000621101343035805,0.011463537133809,0.00312467650971717,0.0217653847186066
"Denmark",0.0242386461561027,0.281072954291267,0.0838268458590785,0.0207733631579912,0.00201683137456226,0.000568379751012999,0,0.000788397719147064,0.000440035936268129,0.000495040428301645,1.83348306778387e-05,0.0453420362662951,0.0149795566637942,0.00682055701215599,0.000183348306778387,0.00148512128490493,0.049559047322198,0.0110008984067032,3.66696613556774e-05,0.049210685539319,0.0175097632973359,0.000880071872536257,0.338974349571882,0.0013751123008379,0.000586714581690838,0.00363029647421206,0.00539044021928457,0.000256687629489742,0.0122476668927962,0,0.0262921471920207
"Djibouti",0.00837566936701909,0.170259508444322,0.020046684058767,0.0186736235067967,0.0869147329397226,0.0151036660716738,0.0133186873541123,0.0149663600164767,0.123987367842922,0.0600027461211039,0.0183990113964026,0.0814224907318413,0.00164767266236441,0.0436633255526569,0.00274612110394068,0.028285047370589,0.00796375120142798,0.00205959082795551,0.00192228477275848,0.0490182617053412,0.0310311684745297,0.0274612110394068,0.102979541397776,0.00370726349031992,0.00370726349031992,0.000411918165591103,0.0221062748867225,0.00109844844157627,0.0102979541397776,0,0.0284223534257861
"Dominica",0.00285306704707561,0.345221112696148,0.0313837375178317,0.0613409415121255,0.0156918687589158,0.0014265335235378,0,0.0114122681883024,0.00713266761768902,0.00427960057061341,0.0014265335235378,0.0427960057061341,0.00570613409415121,0.00285306704707561,0.0014265335235378,0.00285306704707561,0.0271041369472183,0.00855920114122682,0,0.0356633380884451,0.0156918687589158,0.00285306704707561,0.25962910128388,0.00285306704707561,0.00570613409415121,0,0.0171184022824536,0,0.00570613409415121,0,0.0813124108416548
"Dominican Republic",0.0335961509045652,0.377400470012376,0.0269353246283704,0.0317049768470235,0.0459861221197836,0.00301753507710706,6.95284579978585e-05,0.0277140433579464,0.0189395519586167,0.0104431743912783,0.00321221475950106,0.0279504401151391,0.00209975943153533,0.00775937591256101,0.000681378888379014,0.00645224090220127,0.0226523716157023,0.00620193845340898,0.000597944738781583,0.0544407826123232,0.0409522617607387,0.00592382462141755,0.150292714808171,0.00200241959033833,0.00443591562026337,0.0007370016547773,0.0371003851876573,0.000139056915995717,0.00933071906331261,0,0.0412303755927301
"Ecuador",0.134727495876961,0.205806773290377,0.035189659801327,0.066294634296015,0.0207590227438346,0.0011314386530127,9.58846316112454e-06,0.0182851992482645,0.0115732750354773,0.00704752042342653,0.00252176581137575,0.052122885743873,0.00334637364323246,0.00464081616998427,0.000680780884439842,0.00703793196026541,0.0252943658190465,0.00707628581290991,0.000115061557933494,0.0662371035170483,0.0374429486441913,0.00590649330725271,0.169015840141142,0.00194645802170828,0.00554213170712998,0.000642427031795344,0.0459095616154643,0.000134238484255743,0.016089441184367,0,0.0474724811107276
"Egypt",0.0125424021955322,0.43054524450913,0.0368097558906215,0.0358650374216202,0.00870642098547679,0.00124657152040935,0,0.000835398715248148,9.13717344802661e-05,0.00145542119922138,0.001225360224905,0.0348697381710316,0.000244745717357856,0.0138265013926031,0.000292063222713708,0.00133141670242674,0.0112876724845443,0.00397956536423873,0.00221250128491502,0.112935463817609,0.102197653378062,0.00103445856536587,0.0945273225960668,0.00244093062111568,0.00158595224847891,0.000133794325488961,0.0481170080325544,6.85288008601996e-05,0.00506623634930761,0.00111277719492038,0.0334126853336945
"El Salvador",0.0321509909386054,0.23489363764113,0.0366816882298784,0.0989242622474197,0.0117022823084751,0.00125987304356253,0,0.0738237146872123,0.0164752628773562,0.0021563211707128,0.00106604642147599,0.0558220671609246,0.0211755584629549,0.00746232495033193,0.000266511605368997,0.00709890003391966,0.0410670155545864,0.00738963996704947,0.000145369966564908,0.0589232931143093,0.0363424916412269,0.00705044337839802,0.14306827542763,0.00101758976595435,0.00516063381305422,0.000266511605368997,0.0309880312060862,7.26849832824538e-05,0.0128652420409943,0,0.0546833357561661
"England",0.132489538889613,0.273756945052158,0.0755253772339806,0.0112299551194701,0.00229492562476448,0.000389333685757709,0,0.00046434292796791,0.00034111345862258,0.000569713053929859,5.53639644884816e-05,0.0623094631302786,0.00238779421035806,0.0020663260294572,0.000191094974202178,0.000225027726630603,0.048679212260082,0.0119550444608354,3.21468180900861e-05,0.0482291568068208,0.0142142513988331,0.000167877827803783,0.286808553196733,0.000557211513561492,0.0004357679785545,0.00341827832357916,0.00398620544317068,0.000182165302510488,0.00792240472486789,3.57186867667623e-06,0.00911183699420107
"Estonia",0.0146671681083114,0.514040366052401,0.0189921022940955,0.0218753917512849,0.000689482261501818,0.000376081233546446,0,0.00363545192428231,0.00213112699009653,0.00150432493418578,0,0.0140403660524007,0.0134135639964899,0.000188040616773223,0.000376081233546446,0.000125360411182149,0.0474489156324433,0.00796038611006644,0,0.0366052400651874,0.0173624169487276,6.26802055910743e-05,0.240190547824997,0.00338473110191801,0.00263256863482512,0.00802306631565751,0.0051397768584681,0.00332205089632694,0.0130374827629435,0,0.00877522878275041
"Ethiopia",0.00363387363049677,0.144407549152034,0.0257522887588174,0.0184976737205463,0.145272399819901,0.0211672669968483,0.0245835209365151,0.0134605282905598,0.0498855620591325,0.0560445745159838,0.0143216268947921,0.0868621491820501,0.00121379258592226,0.0952517634699084,0.00492083145730152,0.0168636500075041,0.0120685126819751,0.00230751913552454,0.00305042773525439,0.0660081794987243,0.0427209965481015,0.0161395017259493,0.0742908599729851,0.00394154284856671,0.00327367552153685,0.000407098904397419,0.0172820051028065,0.00130196608134474,0.0106089599279604,0.000309545249887438,0.0241501575866727
"Fiji",0.000279329608938547,0.368994413407821,0.0575418994413408,0.0407821229050279,0.0209497206703911,0.00181564245810056,0,0.00488826815642458,0.00125698324022346,0.00558659217877095,0.00209497206703911,0.0301675977653631,0.000279329608938547,0.0150837988826816,0.000279329608938547,0.0026536312849162,0.010195530726257,0.00614525139664804,0.000279329608938547,0.0252793296089385,0.0121508379888268,0.00251396648044693,0.113128491620112,0.00363128491620112,0.00824022346368715,0.000418994413407821,0.0125698324022346,0.000139664804469274,0.011731843575419,0,0.240921787709497
"Finland",0.010914002044094,0.46326106000876,0.0372864651773982,0.0128850927142649,0.000693531902467514,0.0002920134326179,0,0.00151481968170536,9.12541976930939e-05,0.00100379617462403,3.65016790772376e-05,0.0141444006424296,0.0103117243393196,0.000930792816469558,0.000200759234924807,0.000219010074463425,0.0598627536866696,0.0132683603445759,3.65016790772376e-05,0.047251423565484,0.0210249671484888,0.000109505037231713,0.264545919112279,0.00127755876770331,0.00189808731201635,0.00531099430573806,0.00485472331727259,0.00178858227478464,0.0159329829172142,0,0.00905241641115491
"France",0.10238282645323,0.263154068159331,0.0348667760402343,0.0200728946378502,0.00180497997452165,0.000357202691980642,0,0.000850332072060111,0.000722308098385633,0.00166431165776821,7.27049727040244e-05,0.0365042184689597,0.00592387473249312,0.00253993241598624,0.00033665563447733,0.00748229001697503,0.0727176170471033,0.0126396014503062,3.00303148125318e-05,0.0470416978823886,0.0169465808115772,0.00724046695558991,0.311861658242373,0.00107951079036627,0.00149203248331737,0.00290661836527611,0.00669676020319459,0.00296351790913143,0.0174080993339592,0,0.0202404321836464
"Gabon",0.00556328233657858,0.220879694019471,0.0267732962447844,0.0319019471488178,0.0440716272600834,0.00747566063977747,0.0621522948539638,0.00660639777468707,0.09692280945758,0.0412030598052851,0.00695410292072323,0.0605876216968011,0.00165159944367177,0.0232962447844228,0.00199930458970793,0.00591098748261474,0.0145166898470097,0.00373783031988873,0.000782336578581363,0.0524165507649513,0.034509735744089,0.00547635605006954,0.124826147426982,0.00260778859527121,0.00217315716272601,0.000869262865090403,0.0451147426981919,0.000521557719054242,0.0149513212795549,0.000173852573018081,0.0533727399165508
"Gambia",0.00976839451709469,0.205057507483851,0.0334016070584528,0.0244209862927367,0.0900425397825744,0.0167008035292264,0.0501811879628171,0.00118166062706791,0.0849220103986135,0.0568772648495352,0.0229242161651174,0.0963447297936033,0.00110288325193005,0.0435638884512368,0.00244209862927367,0.00913817551599181,0.0121317157712305,0.00386009138175516,0.00165432487789507,0.0492358594611628,0.0281235229242162,0.00850795651488892,0.0842917913975106,0.00354498188120372,0.00291476288010084,0.000236332125413581,0.0204033401607058,0.000866551126516464,0.010162281392784,0,0.0259965337954939
"Georgia",0.0482894309564287,0.567496322897366,0.023342438539856,0.0134858932971672,0.00531030925865791,0.000401138469179194,0,0.00238772898320949,0.000439342132910546,0.00334282057649329,0.000362934805447842,0.0146129013772421,0.000802276938358389,0.000286527477985139,0.000382036637313518,0.000191018318656759,0.0328742526408283,0.00580695688716548,0.000152814654925407,0.0408588183606808,0.0298370613741858,7.64073274627037e-05,0.159060953945483,0.00225401616014976,0.00152814654925407,0.000496647628507574,0.0132375694829134,0.000458443964776222,0.00597887337395656,0,0.0262459169834387
"Germany",0.0353566518130767,0.377156600460517,0.0467608544403399,0.0364644590587573,0.00113679659416569,0.000223632116885053,0,0.000638801000546656,0.00043587556115096,0.000478324250004141,3.62366856063743e-05,0.0259827389136449,0.00660439478523034,0.0044488296585883,0.000102498053572316,0.00080963108983385,0.0513080408170027,0.0133299236337734,3.72720194808422e-05,0.0501308662017327,0.0212160617555949,0.000637765666672188,0.283772590985141,0.000701956366889194,0.000481430251627545,0.00173729024135703,0.0046258717511223,0.000155300081170176,0.0120761343117929,0,0.0231531714347243
